,hashed-id,CourseID,Finished.x,Q1a.x,Q1b.x,Q2a.x,Q2b.x,Q3a.x,Q3b.x,Q4a.x,Q4b.x,Q5a.x,Q5b.x,Q6a.x,Q6b.x,Q7a.x,Q7b.x,Q8a.x,Q8b.x,Q9a.x,Q9b.x,Q10a.x,Q10b.x,Q11a.x,Q11b.x,Q12a.x,Q12b.x,Q13a.x,Q13b.x,Q14a.x,Q14b.x,Q15a.x,Q15b.x,Q16a.x,Q16b.x,Q17a.x,Q17b.x,Q18a.x,Q18b.x,Q19a.x,Q19b.x,Q20a.x,Q20b.x,Q21a.x,Q21b.x,Q22a.x,Q22b.x,Q23a.x,Q23b.x,Q24a.x,Q24b.x,Q25a.x,Q25b.x,Q26a.x,Q26b.x,Q27a.x,Q27b.x,Q28a.x,Q28b.x,Q29a.x,Q29b.x,Q30a.x,Q30b.x,Q31a.x,Q31b.x,IsTransformed.x,Finished.y,Q1a.y,Q1b.y,Q2a.y,Q2b.y,Q3a.y,Q3b.y,Q4a.y,Q4b.y,Q5a.y,Q5b.y,Q6a.y,Q6b.y,Q7a.y,Q7b.y,Q8a.y,Q8b.y,Q9a.y,Q9b.y,Q10a.y,Q10b.y,Q11a.y,Q11b.y,Q12a.y,Q12b.y,Q13a.y,Q13b.y,Q14a.y,Q14b.y,Q15a.y,Q15b.y,Q16a.y,Q16b.y,Q17a.y,Q17b.y,Q18a.y,Q18b.y,Q19a.y,Q19b.y,Q20a.y,Q20b.y,Q21a.y,Q21b.y,Q22a.y,Q22b.y,Q23a.y,Q23b.y,Q24a.y,Q24b.y,Q25a.y,Q25b.y,Q26a.y,Q26b.y,Q27a.y,Q27b.y,Q28a.y,Q28b.y,Q29a.y,Q29b.y,Q30a.y,Q30b.y,Q31a.y,Q31b.y,Q12c,Q6c,Q27c,Q19c,Q26c,Q5c,Q30c,Q1c,Q8c,Q11c,Q14c,Q15c,Q21c,Q17c,Q18c,Q3c,Q28c,Q22c,Q10c,Q4c,Q9c,Q24c,Q16c,CurrentMajor,ChangeMajor,CurrentInterest,SemesterInterest,SI_why,PhysGradSchool,SciMathGradSchool,NonAcadJob,MedSchool,ProfSchool,K12Teacher,CollegeTeacher,NonSciJob,GenderCode,Consent,Gender,IsTransformed.y,Gender_Text,AmerInd.AlaskaNat,Asian,Black,Hispanic,NatHaw.PacIsl,White,Other,Other_Text,Course
1678,-97284294653535274,phys251-fa18,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,,2.0,2.0,It has not changed my opinion because I have already taken physics courses and now am just trying to finish my labs. I still do not have an interest in it. ,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,1.0,,,,,,,1.0,,,251
1679,-97284294653535274,phys251-fa18,1.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,,2.0,2.0,It has not changed my opinion because I have already taken physics courses and now am just trying to finish my labs. I still do not have an interest in it. ,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,1.0,,,,,,,1.0,,,251
1680,-97284294653535274,phys251-fa18,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,,2.0,2.0,It has not changed my opinion because I have already taken physics courses and now am just trying to finish my labs. I still do not have an interest in it. ,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,1.0,,,,,,,1.0,,,251
1681,6945455603788127066,phys251-fa18,1.0,4.0,5.0,4.0,5.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,1.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,M,1.0,,,,,,,1.0,,,251
1682,2504480339644965554,phys251-fa18,1.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,1.0,2.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,2.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,13.0,,1.0,3.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,F,1.0,,,,,,,1.0,,,251
1683,5466051576695198545,phys251-fa18,1.0,4.0,5.0,4.0,5.0,3.0,1.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,1.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,2.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,1.0,4.0,4.0,3.0,1.0,2.0,1.0,4.0,3.0,4.0,5.0,1.0,1.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,1.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,4.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,13.0,,3.0,1.0,Getting to do hands on experiments helped me to better grasp the physics concepts ,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,1.0,,,,,,,1.0,,,251
1684,5466051576695198545,phys251-fa18,1.0,4.0,5.0,4.0,5.0,3.0,1.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,1.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,2.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,1.0,4.0,4.0,3.0,1.0,2.0,1.0,4.0,3.0,4.0,5.0,1.0,1.0,5.0,5.0,4.0,5.0,2.0,1.0,5.0,5.0,3.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,13.0,,3.0,1.0,"Learned more about the concepts and enjoyed applying them in the lab to hands on experiments 
",2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,1.0,,,,,,,1.0,,,251
1685,-7084085540608523572,phys251-fa18,1.0,5.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
1686,-1635253113845989585,phys251-fa18,1.0,4.0,5.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,2.0,1.0,5.0,5.0,2.0,5.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
1687,1866535484161272578,phys251-fa18,1.0,4.0,5.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,4.0,5.0,4.0,5.0,2.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,1.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,1.0,4.0,5.0,3.0,1.0,2.0,1.0,4.0,1.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,12.0,4.0,2.0,2.0,My interest in physics did not chance much because I did not find the experiments to be that interesting.,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,1.0,,,,,,,1.0,,,251
1688,-8281560470267691202,phys251-fa18,1.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1.0,3.0,was even more boring than i thought it was going to be ,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,F,1.0,,,,,,,1.0,,,251
1689,-8281560470267691202,phys251-fa18,1.0,4.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1.0,3.0,was even more boring than i thought it was going to be ,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,F,1.0,,,,,,,1.0,,,251
1690,598224824735438974,phys251-fa18,1.0,4.0,5.0,3.0,5.0,3.0,1.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,2.0,1.0,4.0,4.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
1691,-5202502759435182241,phys251-fa18,1.0,5.0,5.0,4.0,5.0,3.0,1.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,1.0,1.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,2.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,4.0,1.0,5.0,5.0,1.0,1.0,4.0,5.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,,2.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,M,1.0,,,,,,,1.0,,,251
1692,-3234053984789711807,phys251-fa18,1.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,,2.0,2.0,"The field I plan to go into is not as physics heavy as careers such as engineering. It's interesting to see how concepts are applied, but my interest is more in chemistry and physiology.",2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,M,1.0,,,,,,,1.0,,,251
1693,8291889219573817000,phys251-fa18,1.0,4.0,5.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,5.0,5.0,4.0,5.0,1.0,1.0,3.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,,3.0,1.0,I did learn more throughout the semester from the labs which I did find interesting. ,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,F,1.0,,,,,,,1.0,,,251
1694,6582961466329700103,phys251-fa18,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,2.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,1.0,2.0,Physics is not very interesting to me,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,1.0,,,,,,,,,,251
1695,-8411458236254584429,phys251-fa18,1.0,4.0,5.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,4.0,5.0,2.0,5.0,2.0,1.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,5.0,3.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,,2.0,2.0,I have never really liked physics ,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,F,1.0,,,,,,,1.0,,,251
1696,7632861661540991195,phys251-fa18,1.0,4.0,5.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,5.0,5.0,2.0,2.0,4.0,1.0,4.0,3.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
