,hashed-id,CourseID,Finished.x,Q1a.x,Q1b.x,Q2a.x,Q2b.x,Q3a.x,Q3b.x,Q4a.x,Q4b.x,Q5a.x,Q5b.x,Q6a.x,Q6b.x,Q7a.x,Q7b.x,Q8a.x,Q8b.x,Q9a.x,Q9b.x,Q10a.x,Q10b.x,Q11a.x,Q11b.x,Q12a.x,Q12b.x,Q13a.x,Q13b.x,Q14a.x,Q14b.x,Q15a.x,Q15b.x,Q16a.x,Q16b.x,Q17a.x,Q17b.x,Q18a.x,Q18b.x,Q19a.x,Q19b.x,Q20a.x,Q20b.x,Q21a.x,Q21b.x,Q22a.x,Q22b.x,Q24a.x,Q24b.x,Q25a.x,Q25b.x,Q26a.x,Q26b.x,Q27a.x,Q27b.x,Q28a.x,Q28b.x,Q29a.x,Q29b.x,Q30a.x,Q30b.x,Q31a.x,Q31b.x,IsTransformed.x,ExpertlikePre,PRO_ExpertlikePre,Finished.y,Q1a.y,Q1b.y,Q2a.y,Q2b.y,Q3a.y,Q3b.y,Q4a.y,Q4b.y,Q5a.y,Q5b.y,Q6a.y,Q6b.y,Q7a.y,Q7b.y,Q8a.y,Q8b.y,Q9a.y,Q9b.y,Q10a.y,Q10b.y,Q11a.y,Q11b.y,Q12a.y,Q12b.y,Q13a.y,Q13b.y,Q14a.y,Q14b.y,Q15a.y,Q15b.y,Q16a.y,Q16b.y,Q17a.y,Q17b.y,Q18a.y,Q18b.y,Q19a.y,Q19b.y,Q20a.y,Q20b.y,Q21a.y,Q21b.y,Q22a.y,Q22b.y,Q24a.y,Q24b.y,Q25a.y,Q25b.y,Q26a.y,Q26b.y,Q27a.y,Q27b.y,Q28a.y,Q28b.y,Q29a.y,Q29b.y,Q30a.y,Q30b.y,Q31a.y,Q31b.y,Q12c,Q6c,Q27c,Q19c,Q26c,Q5c,Q30c,Q1c,Q8c,Q11c,Q14c,Q15c,Q21c,Q17c,Q18c,Q3c,Q28c,Q22c,Q10c,Q4c,Q9c,Q24c,Q16c,CurrentMajor,ChangeMajor,CurrentInterest,SemesterInterest,SI_why,PhysGradSchool,SciMathGradSchool,NonAcadJob,MedSchool,ProfSchool,K12Teacher,CollegeTeacher,NonSciJob,GenderCode,Consent,Gender,IsTransformed.y,Gender_Text,AmerInd.AlaskaNat,Asian,Black,Hispanic,NatHaw.PacIsl,White,Other,Other_Text,Expertlikepost,PRO_Expertlikepost,Course
27,-3.55E+18,phys251-fa15,1,1,1,1,1,-1,1,-1,-1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,0,0.633333333,0.933333333,1,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,4,1,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,,3,2,"
N/A",2,1,2,2,2,2,2,2,2,1,M,0,,,,,,,,,,0.833333333,0.933333333,251
28,-6.43E+18,phys251-fa15,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,,,1,1,-1,1,0,1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,0,0,0,0,1,1,1,1,1,1,1,-1,-1,1,1,0,0.566666667,0.7,1,0,0,0,0,-1,-1,0,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,,1,3,Cause its stupid,2,2,2,2,2,2,2,2,2,1,M,0,,,,,,,,,,0.566666667,0.566666667,251
29,-8.86E+18,phys251-fa15,1,1,1,0,1,-1,1,-1,-1,1,1,0,1,0,-1,1,1,1,1,0,1,1,1,-1,-1,,,0,1,1,1,-1,-1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,1,1,0,1,1,1,0,0.533333333,0.8,1,1,1,1,1,-1,-1,0,-1,0,1,0,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,0,0,-1,1,1,1,4,1,4,3,2,3,2,4,5,5,2,1,4,4,1,4,4,4,4,5,3,4,5,3,,3,3,Because of PHY 233B. An awful class.,2,1,2,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.566666667,0.833333333,251
30,9.25E+17,phys251-fa15,1,1,1,1,1,0,-1,0,-1,0,1,-1,1,-1,1,0,1,1,1,0,1,1,1,1,1,1,1,-1,1,,,1,1,-1,0,-1,1,1,0,-1,1,-1,1,1,1,0,1,1,1,1,1,1,1,-1,1,-1,1,0,1,1,1,0,0.433333333,0.833333333,1,1,1,-1,0,-1,-1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,5,1,4,5,3,5,4,5,5,5,3,2,3,3,4,4,4,4,3,4,4,4,4,13,,2,2,wasn't that interesting,2,1,2,2,2,2,2,2,2,1,M,0,,,,,,,,,,0.666666667,0.8,251
31,7.01E+18,phys251-fa15,1,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,-1,-1,0,0,1,1,1,1,-1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0.7,0.766666667,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,4,1,3,4,2,4,4,4,3,5,2,3,5,4,4,4,3,5,4,5,4,4,4,13,,5,2,,2,2,1,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.7,0.833333333,251
32,6.72E+18,phys251-fa15,1,1,1,0,1,1,1,-1,-1,0,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,0,1,0,-1,0,1,0,1,-1,0,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,0.5,0.866666667,1,1,1,1,1,1,1,-1,-1,1,1,0,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,0,0,-1,1,1,1,-1,0,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,5,1,5,4,3,5,5,5,5,5,1,1,5,3,4,5,5,5,5,5,5,5,5,4,0,1,3,theres no introduction to the course so it's impossible to succeed ,2,2,2,2,2,2,2,2,,1,,0,,,,,,,,,,0.633333333,0.866666667,251
33,-7.52E+18,phys251-fa15,1,1,0,0,1,0,1,-1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.766666667,0.833333333,1,1,1,1,0,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,4,2,4,4,1,4,3,4,4,4,4,4,4,3,3,4,5,4,4,4,3,3,3,4,13,3,1,The experiments were interesting ,2,1,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.866666667,0.833333333,251
34,-2.55E+18,phys251-fa15,1,1,1,1,1,1,1,-1,-1,1,1,0,1,0,-1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,0,1,0,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,0,0.666666667,0.833333333,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,5,1,5,5,5,5,5,5,5,5,2,5,5,4,5,5,5,5,,5,5,5,5,4,,4,1,I learned more.,2,1,2,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.833333333,0.9,251
35,-7.97E+18,phys251-fa15,1,1,1,1,1,1,1,-1,-1,1,1,1,1,0,1,1,1,-1,-1,0,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.8,0.866666667,1,1,1,1,1,1,1,0,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,0,1,1,1,1,1,1,1,1,0,0,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,4,1,4,5,3,5,5,5,5,5,2,1,5,4,3,5,5,5,5,4,4,4,3,13,,2,2,I did not mind the class but I am more interested in other subjects. ,2,2,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.766666667,0.866666667,251
36,-1.69E+18,phys251-fa15,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,-1,-1,1,1,0,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,0,0.7,0.933333333,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,-1,1,1,1,4,3,4,5,1,5,4,5,5,5,1,2,4,3,4,4,2,4,2,5,5,4,4,3,12,3,2,Nothing too terribly new was presented. Most of the ideas were things I had at least heard about before. ,2,1,2,2,1,2,2,2,2,1,M,0,,,,,,,,,,0.733333333,1,251
37,7.20E+18,phys251-fa15,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.833333333,0.866666667,1,1,0,1,0,1,1,-1,-1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,5,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,4,2,,2,2,1,2,2,2,2,1,2,1,M,0,,,,,,,,,,0.8,0.666666667,251
38,-3.56E+18,phys251-fa15,1,1,1,1,0,0,-1,-1,-1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0.566666667,0.7,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,0,1,-1,1,0,1,1,1,-1,-1,1,1,0,1,0,1,0,-1,-1,-1,1,1,0,1,1,1,-1,1,1,1,1,1,1,1,0,-1,0,0,-1,1,1,1,-1,0,1,1,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,,3,2,na,2,1,1,1,1,2,2,1,1,1,F,0,,,,,,,,,,0.5,0.733333333,251
39,4.27E+18,phys251-fa15,1,1,1,1,1,1,1,0,-1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0.8,0.933333333,1,1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,-1,-1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13,,3,1,I had low expectations in the beginning and turned out to rather enjoy doing experiments. It was interesting testing the boundaries of things.,2,2,1,2,2,2,2,2,1,1,F,0,,,,,,,,,,0.766666667,0.866666667,251
40,5.26E+18,phys251-fa15,1,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,0,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,0.8,0.833333333,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,4,5,1,4,4,4,4,5,2,2,5,4,4,3,3,4,5,4,5,1,4,13,,3,3,The lab and TA were consistently poor for me. The TA obviously knows the answer to things and has vast knowledge of physics but the communication is extremely poor and it seems he tells me something is ok during the lab and then I end up getting marked down on it when its handed back to me the next week. ,2,2,2,2,2,2,2,2,2,1,M,0,,,,,,,,,,0.766666667,0.933333333,251
41,-8.91E+17,phys251-fa15,1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,0,0,0,0,-1,1,1,1,1,1,1,0,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,0,0.466666667,0.866666667,1,-1,-1,-1,1,-1,1,-1,0,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,-1,0,0,1,-1,0,0,1,1,0,1,1,-1,1,1,1,-1,1,1,0,-1,1,1,1,-1,1,-1,1,-1,1,1,1,5,1,3,5,3,5,5,5,5,5,1,1,3,3,3,4,3,5,2,5,5,2,2,4,,1,2,I am not good at physics and when I try to get help to understand it never helps and I get frustrated quickly and give up. Physics usually makes me feel less intelligent than I am. ,2,1,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.3,0.8,251
42,-2.50E+18,phys251-fa15,1,1,1,1,1,-1,1,1,1,0,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,-1,-1,0,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,0,1,-1,0,1,1,0,0.5,0.9,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,0,1,-1,1,1,1,-1,1,1,1,-1,1,0,1,1,1,-1,0,1,1,-1,0,-1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,-1,1,1,1,2,1,1,4,4,5,2,4,5,5,2,1,5,2,2,5,3,5,4,4,5,3,4,13,,3,3,"If anything, the stress of this lab caused me to dislike physics.  Grading is too harsh, always looking to take points off for something.  ",2,2,1,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.6,0.866666667,251
43,-7.84E+18,phys251-fa15,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0.766666667,0.966666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,4,2,2,4,2,5,4,4,5,5,3,3,4,4,4,5,4,5,4,4,4,4,4,13,,3,2,,2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.8,0.966666667,251
44,7.14E+18,phys251-fa15,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,-1,0,1,1,1,1,0,1,1,1,1,1,0,1,-1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,0,0.6,0.933333333,1,1,1,1,1,-1,1,1,0,-1,1,-1,1,0,1,-1,1,1,1,-1,1,1,1,0,1,0,1,-1,1,-1,1,-1,1,-1,0,-1,1,-1,0,0,1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,1,1,1,-1,1,-1,1,4,1,1,5,1,4,1,3,4,5,1,1,4,4,1,4,4,5,3,1,5,1,5,13,,3,1,The lab was a lot more interesting than I expected. ,2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.333333333,0.9,251
45,-1.04E+18,phys251-fa15,1,1,1,1,1,0,0,-1,-1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.733333333,0.733333333,1,1,1,1,1,1,1,-1,0,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0,-1,-1,1,1,1,1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,4,2,4,3,2,5,4,4,4,5,3,4,4,4,2,4,4,4,4,4,4,4,4,13,,2,3,Senioritis,2,2,2,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.766666667,0.8,251
46,-5.46E+18,phys251-fa15,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.833333333,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,2,4,5,5,4,5,3,1,4,3,2,2,4,4,3,3,2,4,4,3,,4,2,The labs weren't necessarily interesting ,2,2,2,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.833333333,0.866666667,251
47,4.20E+18,phys251-fa15,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,-1,-1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,0.766666667,0.766666667,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5,1,5,5,1,4,4,5,5,5,1,3,5,3,5,4,1,5,3,5,5,1,1,4,,3,2,It stayed the same because I was doing it pretty much every day. ,2,2,2,1,1,2,2,1,1,1,F,0,,,,,,,,,,0.8,0.9,251
48,-3.19E+18,phys251-fa15,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,0,-1,-1,-1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,0,0.6,0.9,1,1,1,1,1,1,1,-1,0,0,1,-1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,-1,1,1,0,1,0,1,1,1,1,1,1,1,2,1,2,5,1,5,3,4,4,5,1,3,4,5,5,5,2,4,2,4,4,1,5,4,,3,2,same reason,2,1,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.633333333,0.866666667,251
49,9.09E+18,phys251-fa15,1,1,1,1,1,-1,-1,0,-1,0,1,-1,1,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,1,1,0,-1,1,1,-1,-1,1,1,0,0.6,0.733333333,1,1,1,-1,1,0,-1,1,1,-1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,-1,-1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,4,1,1,5,2,1,4,3,4,5,1,1,5,4,1,1,4,2,2,4,3,1,1,14,14,2,2,,2,2,2,2,2,2,2,2,2,1,M,0,,,,,,,,,,0.666666667,0.866666667,251
50,7.91E+18,phys251-fa15,1,1,1,0,1,0,1,-1,-1,0,1,-1,1,-1,1,0,1,1,1,0,1,1,1,0,1,0,1,-1,1,-1,1,0,1,-1,1,0,1,0,1,0,1,1,-1,0,1,0,1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,1,1,0,0.2,0.9,1,1,1,-1,1,-1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,0,1,0,1,-1,1,1,1,0,1,-1,1,0,1,0,1,1,1,-1,-1,0,1,1,1,0,1,-1,1,-1,0,1,1,4,2,4,4,2,5,2,4,5,5,2,2,4,4,5,5,4,4,4,4,4,3,4,14,14,2,3,Still not coming easily to me. Constant struggle to get questions answered in straightforward manner.,2,2,1,2,2,2,2,1,1,1,F,0,,,,,,,,,,0.4,0.933333333,251
51,7.35E+18,phys251-fa15,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,-1,-1,1,1,1,0,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0.633333333,0.933333333,1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,1,-1,1,0,1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,0,-1,-1,1,1,1,1,1,-1,0,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,0,0,1,4,1,4,4,4,5,4,5,5,5,2,2,5,4,3,3,5,4,4,3,4,3,4,13,,1,2,I had the same difficulty understanding it as I did in high school ,2,1,2,1,1,2,2,2,1,1,F,0,,,,,,,,,,0.433333333,0.833333333,251
52,6.60E+18,phys251-fa15,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,0,0.666666667,0.933333333,1,1,1,-1,1,1,1,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,5,5,1,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,,3,1,Much more interesting than I had expected. Similar thought process to puzzle solving.,2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.8,0.966666667,251
53,2.04E+17,phys251-fa15,1,1,1,1,1,0,1,-1,-1,0,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,0,0,1,1,-1,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,-1,1,1,1,0,0.633333333,0.9,1,1,1,0,1,0,-1,1,1,-1,1,-1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,1,1,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,5,3,4,4,4,4,5,5,4,4,2,3,4,3,5,5,4,5,5,5,5,5,4,13,,2,2,"I'm not sure, I've never really thought about it.",2,2,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.633333333,0.866666667,251
54,5.84E+18,phys251-fa15,1,1,1,1,1,1,1,-1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,-1,-1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.833333333,0.866666667,1,1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,-1,1,1,1,0,1,-1,-1,0,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,0,1,1,1,-1,0,1,1,5,2,5,1,1,5,4,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,4,4,,4,2,Some things were very difficult or frustrating ,2,2,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.566666667,0.9,251
55,-3.63E+18,phys251-fa15,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,0,1,0,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,0.666666667,0.8,1,0,1,1,1,1,-1,0,-1,1,1,-1,1,-1,-1,1,1,-1,-1,0,1,1,1,1,1,1,1,-1,1,1,1,0,-1,-1,-1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,-1,1,1,5,3,4,3,5,4,4,5,4,5,2,5,5,4,3,4,4,5,5,5,5,5,5,4,,3,2,Still not that good at math and the topics just were not of any interest to me,2,2,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.566666667,0.766666667,251
56,-3.67E+18,phys251-fa15,1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,0,0,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0.7,0.866666667,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,4,4,5,5,2,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,4,,3,2,I've always been neutral on it. ,2,2,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.7,0.9,251
57,5.67E+18,phys251-fa15,1,1,0,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.933333333,0.933333333,1,1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,5,2,4,5,1,5,5,5,5,5,3,4,5,4,5,5,4,5,4,2,4,4,5,13,4,4,2,It stayed the same because these were concepts I already new. There was not anything that challenged or were very thought provoking.,2,2,2,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.866666667,0.966666667,251
